label,Filename
1,S74-AFIB-249.txt
1,S74-AFIB-25.txt
1,S74-AFIB-250.txt
1,S74-AFIB-251.txt
1,S74-AFIB-252.txt
1,S74-AFIB-253.txt
1,S74-AFIB-254.txt
1,S74-AFIB-255.txt
1,S74-AFIB-256.txt
1,S74-AFIB-257.txt
1,S74-AFIB-258.txt
1,S74-AFIB-259.txt
1,S74-AFIB-26.txt
1,S74-AFIB-260.txt
1,S74-AFIB-261.txt
1,S74-AFIB-262.txt
1,S74-AFIB-263.txt
1,S74-AFIB-264.txt
1,S74-AFIB-265.txt
1,S74-AFIB-266.txt
1,S74-AFIB-267.txt
1,S74-AFIB-268.txt
1,S74-AFIB-269.txt
1,S74-AFIB-27.txt
1,S74-AFIB-270.txt
1,S74-AFIB-271.txt
1,S74-AFIB-272.txt
1,S74-AFIB-273.txt
1,S74-AFIB-274.txt
1,S74-AFIB-275.txt
1,S74-AFIB-276.txt
1,S74-AFIB-277.txt
1,S74-AFIB-278.txt
1,S74-AFIB-279.txt
1,S74-AFIB-28.txt
1,S74-AFIB-280.txt
1,S74-AFIB-281.txt
1,S74-AFIB-282.txt
1,S74-AFIB-283.txt
1,S74-AFIB-284.txt
1,S74-AFIB-285.txt
1,S74-AFIB-286.txt
1,S74-AFIB-287.txt
1,S74-AFIB-288.txt
1,S74-AFIB-289.txt
1,S74-AFIB-29.txt
1,S74-AFIB-290.txt
1,S74-AFIB-291.txt
1,S74-AFIB-292.txt
1,S74-AFIB-293.txt
1,S74-AFIB-294.txt
1,S74-AFIB-295.txt
1,S74-AFIB-296.txt
1,S74-AFIB-297.txt
1,S74-AFIB-298.txt
1,S74-AFIB-299.txt
1,S74-AFIB-3.txt
1,S74-AFIB-30.txt
1,S74-AFIB-300.txt
1,S74-AFIB-301.txt
1,S74-AFIB-302.txt
1,S74-AFIB-303.txt
1,S74-AFIB-304.txt
1,S74-AFIB-305.txt
1,S74-AFIB-306.txt
1,S74-AFIB-307.txt
1,S74-AFIB-308.txt
1,S74-AFIB-309.txt
1,S74-AFIB-31.txt
1,S74-AFIB-310.txt
1,S74-AFIB-311.txt
1,S74-AFIB-312.txt
1,S74-AFIB-313.txt
1,S74-AFIB-314.txt
1,S74-AFIB-315.txt
1,S74-AFIB-316.txt
1,S74-AFIB-317.txt
1,S74-AFIB-318.txt
1,S74-AFIB-319.txt
1,S74-AFIB-32.txt
1,S74-AFIB-320.txt
1,S74-AFIB-321.txt
1,S74-AFIB-322.txt
1,S74-AFIB-323.txt
1,S74-AFIB-324.txt
1,S74-AFIB-325.txt
1,S74-AFIB-326.txt
1,S74-AFIB-327.txt
1,S74-AFIB-328.txt
1,S74-AFIB-329.txt
1,S74-AFIB-33.txt
1,S74-AFIB-330.txt
1,S74-AFIB-331.txt
1,S74-AFIB-332.txt
1,S74-AFIB-333.txt
1,S74-AFIB-334.txt
1,S74-AFIB-335.txt
1,S74-AFIB-336.txt
1,S74-AFIB-337.txt
1,S74-AFIB-338.txt
1,S74-AFIB-339.txt
1,S74-AFIB-34.txt
1,S74-AFIB-340.txt
1,S74-AFIB-341.txt
1,S74-AFIB-342.txt
1,S74-AFIB-343.txt
1,S74-AFIB-344.txt
1,S74-AFIB-345.txt
1,S74-AFIB-346.txt
1,S74-AFIB-347.txt
1,S74-AFIB-348.txt
1,S74-AFIB-349.txt
1,S74-AFIB-35.txt
1,S74-AFIB-350.txt
1,S74-AFIB-351.txt
1,S74-AFIB-352.txt
1,S74-AFIB-353.txt
1,S74-AFIB-354.txt
1,S74-AFIB-355.txt
1,S74-AFIB-356.txt
1,S74-AFIB-357.txt
1,S74-AFIB-358.txt
1,S74-AFIB-359.txt
1,S74-AFIB-36.txt
1,S74-AFIB-360.txt
1,S74-AFIB-361.txt
1,S74-AFIB-362.txt
1,S74-AFIB-363.txt
1,S74-AFIB-364.txt
1,S74-AFIB-365.txt
1,S74-AFIB-366.txt
1,S74-AFIB-367.txt
1,S74-AFIB-368.txt
1,S74-AFIB-369.txt
1,S74-AFIB-37.txt
1,S74-AFIB-370.txt
1,S74-AFIB-371.txt
1,S74-AFIB-372.txt
1,S74-AFIB-373.txt
1,S74-AFIB-374.txt
1,S74-AFIB-375.txt
1,S74-AFIB-376.txt
1,S74-AFIB-377.txt
1,S74-AFIB-378.txt
1,S74-AFIB-379.txt
1,S74-AFIB-38.txt
1,S74-AFIB-380.txt
1,S74-AFIB-381.txt
1,S74-AFIB-382.txt
1,S74-AFIB-383.txt
1,S74-AFIB-384.txt
1,S74-AFIB-385.txt
1,S74-AFIB-386.txt
1,S74-AFIB-387.txt
1,S74-AFIB-388.txt
1,S74-AFIB-389.txt
1,S74-AFIB-39.txt
1,S74-AFIB-390.txt
1,S74-AFIB-391.txt
1,S74-AFIB-392.txt
1,S74-AFIB-393.txt
1,S74-AFIB-394.txt
1,S74-AFIB-395.txt
1,S74-AFIB-396.txt
1,S74-AFIB-397.txt
1,S74-AFIB-398.txt
1,S74-AFIB-399.txt
1,S74-AFIB-4.txt
1,S74-AFIB-40.txt
1,S74-AFIB-400.txt
1,S74-AFIB-401.txt
1,S74-AFIB-402.txt
1,S74-AFIB-403.txt
1,S74-AFIB-404.txt
1,S74-AFIB-405.txt
1,S74-AFIB-406.txt
1,S74-AFIB-407.txt
1,S74-AFIB-408.txt
1,S74-AFIB-409.txt
1,S74-AFIB-41.txt
1,S74-AFIB-410.txt
1,S74-AFIB-411.txt
1,S74-AFIB-412.txt
1,S74-AFIB-413.txt
1,S74-AFIB-414.txt
1,S74-AFIB-415.txt
1,S74-AFIB-416.txt
1,S74-AFIB-417.txt
1,S74-AFIB-418.txt
1,S74-AFIB-419.txt
1,S74-AFIB-42.txt
1,S74-AFIB-420.txt
1,S74-AFIB-421.txt
1,S74-AFIB-422.txt
1,S74-AFIB-423.txt
1,S74-AFIB-424.txt
1,S74-AFIB-425.txt
1,S74-AFIB-426.txt
1,S74-AFIB-427.txt
1,S74-AFIB-428.txt
1,S74-AFIB-429.txt
1,S74-AFIB-43.txt
1,S74-AFIB-430.txt
1,S74-AFIB-431.txt
1,S74-AFIB-432.txt
1,S74-AFIB-433.txt
1,S74-AFIB-434.txt
1,S74-AFIB-435.txt
1,S74-AFIB-436.txt
1,S74-AFIB-437.txt
1,S74-AFIB-438.txt
1,S74-AFIB-439.txt
1,S74-AFIB-44.txt
1,S74-AFIB-440.txt
1,S74-AFIB-441.txt
1,S74-AFIB-442.txt
1,S74-AFIB-443.txt
1,S74-AFIB-444.txt
1,S74-AFIB-445.txt
1,S74-AFIB-446.txt
1,S74-AFIB-447.txt
1,S74-AFIB-448.txt
1,S74-AFIB-449.txt
1,S74-AFIB-45.txt
1,S74-AFIB-450.txt
1,S74-AFIB-451.txt
1,S74-AFIB-452.txt
1,S74-AFIB-453.txt
1,S74-AFIB-454.txt
1,S74-AFIB-455.txt
1,S74-AFIB-456.txt
1,S74-AFIB-457.txt
1,S74-AFIB-458.txt
1,S74-AFIB-459.txt
1,S74-AFIB-46.txt
1,S74-AFIB-460.txt
1,S74-AFIB-461.txt
1,S74-AFIB-462.txt
1,S74-AFIB-463.txt
1,S74-AFIB-464.txt
1,S74-AFIB-465.txt
1,S74-AFIB-466.txt
1,S74-AFIB-467.txt
1,S74-AFIB-468.txt
1,S74-AFIB-469.txt
1,S74-AFIB-47.txt
1,S74-AFIB-470.txt
1,S74-AFIB-471.txt
1,S74-AFIB-472.txt
1,S74-AFIB-473.txt
1,S74-AFIB-474.txt
1,S74-AFIB-475.txt
1,S74-AFIB-476.txt
1,S74-AFIB-477.txt
1,S74-AFIB-478.txt
1,S74-AFIB-479.txt
1,S74-AFIB-48.txt
1,S74-AFIB-480.txt
1,S74-AFIB-481.txt
1,S74-AFIB-482.txt
1,S74-AFIB-483.txt
1,S74-AFIB-484.txt
1,S74-AFIB-485.txt
1,S74-AFIB-486.txt
1,S74-AFIB-487.txt
1,S74-AFIB-488.txt
1,S74-AFIB-489.txt
1,S74-AFIB-49.txt
1,S74-AFIB-490.txt
1,S74-AFIB-491.txt
1,S74-AFIB-492.txt
1,S74-AFIB-493.txt
1,S74-AFIB-494.txt
1,S74-AFIB-495.txt
1,S74-AFIB-496.txt
1,S74-AFIB-497.txt
1,S74-AFIB-498.txt
1,S74-AFIB-499.txt
1,S74-AFIB-5.txt
1,S74-AFIB-50.txt
1,S74-AFIB-51.txt
1,S74-AFIB-52.txt
1,S74-AFIB-53.txt
1,S74-AFIB-54.txt
1,S74-AFIB-55.txt
1,S74-AFIB-56.txt
1,S74-AFIB-57.txt
1,S74-AFIB-58.txt
1,S74-AFIB-59.txt
1,S74-AFIB-6.txt
1,S74-AFIB-60.txt
1,S74-AFIB-61.txt
1,S74-AFIB-62.txt
1,S74-AFIB-63.txt
1,S74-AFIB-64.txt
1,S74-AFIB-65.txt
1,S74-AFIB-66.txt
1,S74-AFIB-67.txt
1,S74-AFIB-68.txt
1,S74-AFIB-69.txt
1,S74-AFIB-7.txt
1,S74-AFIB-70.txt
1,S74-AFIB-71.txt
1,S74-AFIB-72.txt
1,S74-AFIB-73.txt
1,S74-AFIB-74.txt
1,S74-AFIB-75.txt
1,S74-AFIB-76.txt
1,S74-AFIB-77.txt
1,S74-AFIB-78.txt
1,S74-AFIB-79.txt
1,S74-AFIB-8.txt
1,S74-AFIB-80.txt
1,S74-AFIB-81.txt
1,S74-AFIB-82.txt
1,S74-AFIB-83.txt
1,S74-AFIB-84.txt
1,S74-AFIB-85.txt
1,S74-AFIB-86.txt
1,S74-AFIB-87.txt
1,S74-AFIB-88.txt
1,S74-AFIB-89.txt
1,S74-AFIB-9.txt
1,S74-AFIB-90.txt
1,S74-AFIB-91.txt
1,S74-AFIB-92.txt
1,S74-AFIB-93.txt
1,S74-AFIB-94.txt
1,S74-AFIB-95.txt
1,S74-AFIB-96.txt
1,S74-AFIB-97.txt
1,S74-AFIB-98.txt
1,S74-AFIB-99.txt
0,S74-N-0.txt
0,S74-N-1.txt
0,S74-N-10.txt
0,S74-N-100.txt
0,S74-N-101.txt
0,S74-N-102.txt
0,S74-N-103.txt
0,S74-N-104.txt
0,S74-N-105.txt
0,S74-N-106.txt
0,S74-N-107.txt
0,S74-N-108.txt
0,S74-N-109.txt
0,S74-N-11.txt
0,S74-N-110.txt
0,S74-N-111.txt
0,S74-N-112.txt
0,S74-N-113.txt
0,S74-N-114.txt
0,S74-N-115.txt
0,S74-N-116.txt
0,S74-N-117.txt
0,S74-N-118.txt
0,S74-N-119.txt
0,S74-N-12.txt
0,S74-N-120.txt
0,S74-N-121.txt
0,S74-N-122.txt
0,S74-N-123.txt
0,S74-N-124.txt
0,S74-N-125.txt
0,S74-N-126.txt
0,S74-N-127.txt
0,S74-N-128.txt
0,S74-N-129.txt
0,S74-N-13.txt
0,S74-N-130.txt
0,S74-N-131.txt
0,S74-N-132.txt
0,S74-N-133.txt
0,S74-N-134.txt
0,S74-N-135.txt
0,S74-N-136.txt
0,S74-N-137.txt
0,S74-N-138.txt
0,S74-N-139.txt
0,S74-N-14.txt
0,S74-N-140.txt
0,S74-N-141.txt
0,S74-N-142.txt
0,S74-N-143.txt
0,S74-N-144.txt
0,S74-N-145.txt
0,S74-N-146.txt
0,S74-N-147.txt
0,S74-N-148.txt
0,S74-N-149.txt
0,S74-N-15.txt
0,S74-N-150.txt
0,S74-N-151.txt
0,S74-N-152.txt
0,S74-N-153.txt
0,S74-N-154.txt
0,S74-N-155.txt
0,S74-N-156.txt
0,S74-N-157.txt
0,S74-N-158.txt
0,S74-N-159.txt
0,S74-N-16.txt
0,S74-N-160.txt
0,S74-N-161.txt
0,S74-N-162.txt
0,S74-N-163.txt
0,S74-N-164.txt
0,S74-N-165.txt
0,S74-N-166.txt
0,S74-N-167.txt
0,S74-N-168.txt
0,S74-N-169.txt
0,S74-N-17.txt
0,S74-N-170.txt
0,S74-N-171.txt
0,S74-N-172.txt
0,S74-N-173.txt
0,S74-N-174.txt
0,S74-N-175.txt
0,S74-N-176.txt
0,S74-N-177.txt
0,S74-N-178.txt
0,S74-N-179.txt
0,S74-N-18.txt
0,S74-N-180.txt
0,S74-N-181.txt
0,S74-N-182.txt
0,S74-N-183.txt
0,S74-N-184.txt
0,S74-N-185.txt
0,S74-N-186.txt
0,S74-N-187.txt
0,S74-N-188.txt
0,S74-N-189.txt
0,S74-N-19.txt
0,S74-N-190.txt
0,S74-N-191.txt
0,S74-N-192.txt
0,S74-N-193.txt
0,S74-N-194.txt
0,S74-N-195.txt
0,S74-N-196.txt
0,S74-N-197.txt
0,S74-N-198.txt
0,S74-N-199.txt
0,S74-N-2.txt
0,S74-N-20.txt
0,S74-N-200.txt
0,S74-N-201.txt
0,S74-N-202.txt
0,S74-N-203.txt
0,S74-N-204.txt
0,S74-N-205.txt
0,S74-N-206.txt
0,S74-N-207.txt
0,S74-N-208.txt
0,S74-N-209.txt
0,S74-N-21.txt
0,S74-N-210.txt
0,S74-N-211.txt
0,S74-N-212.txt
0,S74-N-213.txt
0,S74-N-214.txt
0,S74-N-215.txt
0,S74-N-216.txt
0,S74-N-217.txt
0,S74-N-218.txt
0,S74-N-219.txt
0,S74-N-22.txt
0,S74-N-220.txt
0,S74-N-221.txt
0,S74-N-222.txt
0,S74-N-223.txt
0,S74-N-224.txt
0,S74-N-225.txt
0,S74-N-226.txt
0,S74-N-227.txt
0,S74-N-228.txt
0,S74-N-229.txt
0,S74-N-23.txt
0,S74-N-230.txt
0,S74-N-231.txt
0,S74-N-232.txt
0,S74-N-233.txt
0,S74-N-234.txt
0,S74-N-235.txt
0,S74-N-236.txt
0,S74-N-237.txt
0,S74-N-238.txt
0,S74-N-239.txt
0,S74-N-24.txt
0,S74-N-240.txt
0,S74-N-241.txt
0,S74-N-242.txt
0,S74-N-243.txt
0,S74-N-244.txt
0,S74-N-245.txt
0,S74-N-246.txt
0,S74-N-247.txt
0,S74-N-248.txt
0,S74-N-249.txt
0,S74-N-25.txt
0,S74-N-250.txt
0,S74-N-251.txt
0,S74-N-252.txt
0,S74-N-253.txt
0,S74-N-254.txt
0,S74-N-255.txt
0,S74-N-256.txt
0,S74-N-257.txt
0,S74-N-258.txt
0,S74-N-259.txt
0,S74-N-26.txt
0,S74-N-260.txt
0,S74-N-261.txt
0,S74-N-262.txt
0,S74-N-263.txt
0,S74-N-264.txt
0,S74-N-265.txt
0,S74-N-266.txt
0,S74-N-267.txt
0,S74-N-268.txt
0,S74-N-269.txt
0,S74-N-27.txt
0,S74-N-270.txt
0,S74-N-271.txt
0,S74-N-272.txt
0,S74-N-273.txt
0,S74-N-274.txt
0,S74-N-275.txt
0,S74-N-276.txt
0,S74-N-277.txt
0,S74-N-278.txt
0,S74-N-279.txt
0,S74-N-28.txt
0,S74-N-280.txt
0,S74-N-281.txt
0,S74-N-282.txt
0,S74-N-283.txt
0,S74-N-284.txt
0,S74-N-285.txt
0,S74-N-286.txt
0,S74-N-287.txt
0,S74-N-288.txt
0,S74-N-289.txt
0,S74-N-29.txt
0,S74-N-290.txt
0,S74-N-291.txt
0,S74-N-292.txt
0,S74-N-293.txt
0,S74-N-294.txt
0,S74-N-295.txt
0,S74-N-296.txt
0,S74-N-297.txt
0,S74-N-298.txt
0,S74-N-299.txt
0,S74-N-3.txt
0,S74-N-30.txt
0,S74-N-300.txt
0,S74-N-301.txt
0,S74-N-302.txt
0,S74-N-303.txt
0,S74-N-304.txt
0,S74-N-305.txt
0,S74-N-306.txt
0,S74-N-307.txt
0,S74-N-308.txt
0,S74-N-309.txt
0,S74-N-31.txt
0,S74-N-310.txt
0,S74-N-311.txt
0,S74-N-312.txt
0,S74-N-313.txt
0,S74-N-314.txt
0,S74-N-315.txt
0,S74-N-316.txt
0,S74-N-317.txt
0,S74-N-318.txt
0,S74-N-319.txt
0,S74-N-32.txt
0,S74-N-320.txt
0,S74-N-321.txt
0,S74-N-322.txt
0,S74-N-323.txt
0,S74-N-324.txt
0,S74-N-325.txt
0,S74-N-326.txt
0,S74-N-327.txt
0,S74-N-328.txt
0,S74-N-329.txt
0,S74-N-33.txt
0,S74-N-330.txt
0,S74-N-331.txt
0,S74-N-332.txt
0,S74-N-333.txt
0,S74-N-334.txt
0,S74-N-335.txt
0,S74-N-336.txt
0,S74-N-337.txt
0,S74-N-338.txt
0,S74-N-339.txt
0,S74-N-34.txt
0,S74-N-340.txt
0,S74-N-341.txt
0,S74-N-342.txt
0,S74-N-343.txt
0,S74-N-344.txt
0,S74-N-345.txt
0,S74-N-346.txt
0,S74-N-347.txt
0,S74-N-348.txt
0,S74-N-349.txt
0,S74-N-35.txt
0,S74-N-350.txt
0,S74-N-351.txt
0,S74-N-352.txt
0,S74-N-353.txt
0,S74-N-354.txt
0,S74-N-355.txt
0,S74-N-356.txt
0,S74-N-357.txt
0,S74-N-358.txt
0,S74-N-359.txt
0,S74-N-36.txt
0,S74-N-360.txt
0,S74-N-361.txt
0,S74-N-362.txt
0,S74-N-363.txt
0,S74-N-364.txt
0,S74-N-365.txt
0,S74-N-366.txt
0,S74-N-367.txt
0,S74-N-368.txt
0,S74-N-369.txt
0,S74-N-37.txt
0,S74-N-370.txt
0,S74-N-371.txt
0,S74-N-372.txt
0,S74-N-373.txt
0,S74-N-374.txt
0,S74-N-375.txt
0,S74-N-376.txt
0,S74-N-377.txt
0,S74-N-378.txt
0,S74-N-379.txt
0,S74-N-38.txt
0,S74-N-380.txt
0,S74-N-381.txt
0,S74-N-382.txt
0,S74-N-383.txt
0,S74-N-384.txt
0,S74-N-385.txt
0,S74-N-386.txt
0,S74-N-387.txt
0,S74-N-388.txt
0,S74-N-389.txt
0,S74-N-39.txt
0,S74-N-390.txt
0,S74-N-391.txt
0,S74-N-392.txt
0,S74-N-393.txt
0,S74-N-394.txt
0,S74-N-395.txt
0,S74-N-396.txt
0,S74-N-397.txt
0,S74-N-398.txt
0,S74-N-399.txt
0,S74-N-4.txt
0,S74-N-40.txt
0,S74-N-400.txt
0,S74-N-401.txt
0,S74-N-402.txt
0,S74-N-403.txt
0,S74-N-404.txt
0,S74-N-405.txt
0,S74-N-406.txt
0,S74-N-407.txt
0,S74-N-408.txt
0,S74-N-409.txt
0,S74-N-41.txt
0,S74-N-410.txt
0,S74-N-411.txt
0,S74-N-412.txt
0,S74-N-413.txt
0,S74-N-414.txt
0,S74-N-415.txt
0,S74-N-416.txt
0,S74-N-417.txt
0,S74-N-418.txt
0,S74-N-419.txt
0,S74-N-42.txt
0,S74-N-420.txt
0,S74-N-421.txt
0,S74-N-422.txt
0,S74-N-423.txt
0,S74-N-424.txt
0,S74-N-425.txt
0,S74-N-426.txt
0,S74-N-427.txt
0,S74-N-428.txt
0,S74-N-429.txt
0,S74-N-43.txt
0,S74-N-430.txt
0,S74-N-431.txt
0,S74-N-432.txt
0,S74-N-433.txt
0,S74-N-434.txt
0,S74-N-435.txt
0,S74-N-436.txt
0,S74-N-437.txt
0,S74-N-438.txt
0,S74-N-439.txt
0,S74-N-44.txt
0,S74-N-440.txt
0,S74-N-441.txt
0,S74-N-442.txt
0,S74-N-443.txt
0,S74-N-444.txt
0,S74-N-445.txt
0,S74-N-446.txt
0,S74-N-447.txt
0,S74-N-448.txt
0,S74-N-449.txt
0,S74-N-45.txt
0,S74-N-452.txt
0,S74-N-453.txt
0,S74-N-454.txt
0,S74-N-455.txt
0,S74-N-456.txt
0,S74-N-457.txt
0,S74-N-458.txt
0,S74-N-459.txt
0,S74-N-46.txt
0,S74-N-460.txt
0,S74-N-461.txt
0,S74-N-462.txt
0,S74-N-463.txt
0,S74-N-464.txt
0,S74-N-465.txt
0,S74-N-466.txt
0,S74-N-467.txt
0,S74-N-468.txt
0,S74-N-469.txt
0,S74-N-47.txt
0,S74-N-470.txt
0,S74-N-471.txt
0,S74-N-472.txt
0,S74-N-473.txt
0,S74-N-474.txt
0,S74-N-475.txt
0,S74-N-476.txt
0,S74-N-477.txt
0,S74-N-478.txt
0,S74-N-479.txt
0,S74-N-48.txt
0,S74-N-480.txt
0,S74-N-481.txt
0,S74-N-482.txt
0,S74-N-483.txt
0,S74-N-484.txt
0,S74-N-485.txt
0,S74-N-486.txt
0,S74-N-487.txt
0,S74-N-488.txt
0,S74-N-489.txt
0,S74-N-49.txt
0,S74-N-490.txt
0,S74-N-491.txt
0,S74-N-492.txt
0,S74-N-493.txt
0,S74-N-494.txt
0,S74-N-495.txt
0,S74-N-496.txt
0,S74-N-497.txt
0,S74-N-498.txt
0,S74-N-499.txt
0,S74-N-5.txt
0,S74-N-50.txt
0,S74-N-500.txt
0,S74-N-501.txt
0,S74-N-502.txt
0,S74-N-503.txt
0,S74-N-504.txt
0,S74-N-505.txt
0,S74-N-506.txt
0,S74-N-507.txt
0,S74-N-508.txt
0,S74-N-509.txt
0,S74-N-51.txt
0,S74-N-510.txt
0,S74-N-511.txt
0,S74-N-512.txt
0,S74-N-513.txt
0,S74-N-514.txt
0,S74-N-515.txt
0,S74-N-516.txt
0,S74-N-517.txt
0,S74-N-518.txt
0,S74-N-519.txt
0,S74-N-52.txt
0,S74-N-520.txt
0,S74-N-521.txt
0,S74-N-522.txt
0,S74-N-523.txt
0,S74-N-524.txt
0,S74-N-525.txt
0,S74-N-526.txt
0,S74-N-527.txt
0,S74-N-528.txt
0,S74-N-529.txt
0,S74-N-53.txt
0,S74-N-530.txt
0,S74-N-531.txt
0,S74-N-532.txt
0,S74-N-533.txt
0,S74-N-534.txt
0,S74-N-535.txt
0,S74-N-536.txt
0,S74-N-537.txt
0,S74-N-538.txt
0,S74-N-539.txt
0,S74-N-54.txt
0,S74-N-540.txt
0,S74-N-541.txt
0,S74-N-542.txt
0,S74-N-543.txt
0,S74-N-544.txt
0,S74-N-545.txt
0,S74-N-546.txt
0,S74-N-547.txt
0,S74-N-548.txt
0,S74-N-549.txt
0,S74-N-55.txt
0,S74-N-550.txt
0,S74-N-551.txt
0,S74-N-552.txt
0,S74-N-553.txt
0,S74-N-554.txt
0,S74-N-555.txt
0,S74-N-556.txt
0,S74-N-557.txt
0,S74-N-558.txt
0,S74-N-559.txt
0,S74-N-56.txt
0,S74-N-560.txt
0,S74-N-561.txt
0,S74-N-562.txt
0,S74-N-563.txt
0,S74-N-564.txt
0,S74-N-565.txt
0,S74-N-566.txt
0,S74-N-567.txt
0,S74-N-568.txt
0,S74-N-569.txt
0,S74-N-57.txt
0,S74-N-570.txt
0,S74-N-571.txt
0,S74-N-572.txt
0,S74-N-573.txt
0,S74-N-574.txt
0,S74-N-575.txt
0,S74-N-576.txt
0,S74-N-577.txt
0,S74-N-578.txt
0,S74-N-579.txt
0,S74-N-58.txt
0,S74-N-580.txt
0,S74-N-581.txt
0,S74-N-582.txt
0,S74-N-583.txt
0,S74-N-584.txt
0,S74-N-585.txt
0,S74-N-586.txt
0,S74-N-587.txt
0,S74-N-588.txt
0,S74-N-589.txt
0,S74-N-59.txt
0,S74-N-590.txt
0,S74-N-591.txt
0,S74-N-592.txt
0,S74-N-593.txt
0,S74-N-594.txt
0,S74-N-595.txt
0,S74-N-596.txt
0,S74-N-597.txt
0,S74-N-598.txt
0,S74-N-599.txt
0,S74-N-6.txt
0,S74-N-60.txt
0,S74-N-600.txt
0,S74-N-601.txt
0,S74-N-602.txt
0,S74-N-603.txt
0,S74-N-604.txt
0,S74-N-605.txt
0,S74-N-606.txt
0,S74-N-607.txt
0,S74-N-608.txt
0,S74-N-609.txt
0,S74-N-61.txt
0,S74-N-612.txt
0,S74-N-613.txt
0,S74-N-614.txt
0,S74-N-615.txt
0,S74-N-616.txt
0,S74-N-617.txt
0,S74-N-618.txt
0,S74-N-619.txt
0,S74-N-62.txt
0,S74-N-620.txt
0,S74-N-621.txt
0,S74-N-622.txt
0,S74-N-623.txt
0,S74-N-624.txt
0,S74-N-625.txt
0,S74-N-626.txt
0,S74-N-627.txt
0,S74-N-628.txt
0,S74-N-629.txt
0,S74-N-63.txt
0,S74-N-630.txt
0,S74-N-631.txt
0,S74-N-632.txt
0,S74-N-633.txt
0,S74-N-634.txt
0,S74-N-635.txt
0,S74-N-636.txt
0,S74-N-637.txt
0,S74-N-638.txt
0,S74-N-639.txt
0,S74-N-64.txt
0,S74-N-640.txt
0,S74-N-641.txt
0,S74-N-642.txt
0,S74-N-643.txt
0,S74-N-644.txt
0,S74-N-645.txt
0,S74-N-646.txt
0,S74-N-647.txt
0,S74-N-648.txt
0,S74-N-649.txt
0,S74-N-65.txt
0,S74-N-650.txt
0,S74-N-651.txt
0,S74-N-652.txt
0,S74-N-653.txt
0,S74-N-654.txt
0,S74-N-655.txt
0,S74-N-656.txt
0,S74-N-657.txt
0,S74-N-658.txt
0,S74-N-659.txt
0,S74-N-66.txt
0,S74-N-660.txt
0,S74-N-661.txt
0,S74-N-662.txt
0,S74-N-663.txt
0,S74-N-664.txt
0,S74-N-665.txt
0,S74-N-666.txt
0,S74-N-667.txt
0,S74-N-668.txt
0,S74-N-669.txt
0,S74-N-67.txt
0,S74-N-670.txt
0,S74-N-671.txt
0,S74-N-672.txt
0,S74-N-673.txt
0,S74-N-674.txt
0,S74-N-675.txt
0,S74-N-676.txt
0,S74-N-677.txt
0,S74-N-678.txt
0,S74-N-679.txt
0,S74-N-68.txt
0,S74-N-680.txt
0,S74-N-681.txt
0,S74-N-682.txt
0,S74-N-683.txt
0,S74-N-684.txt
0,S74-N-685.txt
0,S74-N-686.txt
0,S74-N-687.txt
0,S74-N-688.txt
0,S74-N-689.txt
0,S74-N-69.txt
0,S74-N-690.txt
0,S74-N-691.txt
0,S74-N-692.txt
0,S74-N-693.txt
0,S74-N-694.txt
0,S74-N-695.txt
0,S74-N-696.txt
0,S74-N-697.txt
0,S74-N-698.txt
0,S74-N-699.txt
0,S74-N-7.txt
0,S74-N-70.txt
0,S74-N-700.txt
0,S74-N-701.txt
0,S74-N-702.txt
0,S74-N-703.txt
0,S74-N-704.txt
0,S74-N-705.txt
0,S74-N-706.txt
0,S74-N-707.txt
0,S74-N-708.txt
0,S74-N-709.txt
0,S74-N-71.txt
0,S74-N-710.txt
0,S74-N-711.txt
0,S74-N-712.txt
0,S74-N-713.txt
0,S74-N-714.txt
0,S74-N-715.txt
0,S74-N-716.txt
0,S74-N-717.txt
0,S74-N-718.txt
0,S74-N-719.txt
0,S74-N-72.txt
0,S74-N-720.txt
0,S74-N-721.txt
0,S74-N-722.txt
0,S74-N-723.txt
0,S74-N-724.txt
0,S74-N-725.txt
0,S74-N-726.txt
0,S74-N-727.txt
0,S74-N-728.txt
0,S74-N-729.txt
0,S74-N-73.txt
0,S74-N-730.txt
0,S74-N-731.txt
0,S74-N-732.txt
0,S74-N-733.txt
0,S74-N-734.txt
0,S74-N-735.txt
0,S74-N-736.txt
0,S74-N-737.txt
0,S74-N-738.txt
0,S74-N-739.txt
0,S74-N-74.txt
0,S74-N-740.txt
0,S74-N-741.txt
0,S74-N-742.txt
0,S74-N-743.txt
0,S74-N-744.txt
0,S74-N-745.txt
0,S74-N-748.txt
0,S74-N-749.txt
0,S74-N-75.txt
0,S74-N-750.txt
0,S74-N-751.txt
0,S74-N-752.txt
0,S74-N-753.txt
0,S74-N-754.txt
0,S74-N-755.txt
0,S74-N-756.txt
0,S74-N-757.txt
0,S74-N-758.txt
0,S74-N-759.txt
0,S74-N-76.txt
0,S74-N-760.txt
0,S74-N-761.txt
0,S74-N-762.txt
0,S74-N-763.txt
0,S74-N-764.txt
0,S74-N-765.txt
0,S74-N-766.txt
0,S74-N-767.txt
0,S74-N-768.txt
0,S74-N-769.txt
0,S74-N-77.txt
0,S74-N-770.txt
0,S74-N-771.txt
0,S74-N-772.txt
0,S74-N-773.txt
0,S74-N-774.txt
0,S74-N-775.txt
0,S74-N-776.txt
0,S74-N-777.txt
0,S74-N-778.txt
